"id","name","EffectId","EffectId_1","EffectId_2","unknown_3","unknown_4","unknown_5","unknown_6","Species","StatusFactor","AtcMinValueBonus","AtcMaxValueBonus","DefenseValueBonus","MovSpeed","AtcSpeed","unknown_14","unknown_15","unknown_16","unknown_17","Blocking","unknown_19","unknown_20","Lineage","Resistance13","Resistance14","DefaultExp","unknown_26","unknown_27","unknown_28","unknown_29","unknown_30","unknown_31","unknown_32","unknown_33","unknown_34","unknown_35","unknown_36","unknown_37","unknown_38","unknown_39","unknown_40","unknown_41","unknown_42","unknown_43","unknown_44","unknown_45","unknown_46","unknown_47","unknown_48","unknown_49","unknown_50","unknown_51","unknown_52","unknown_53","unknown_54","unknown_55","unknown_56","unknown_57","unknown_58","unknown_59","unknown_60","unknown_61","unknown_62","unknown_63","unknown_64","unknown_65","unknown_66","unknown_67","unknown_68","unknown_69","unknown_70","unknown_71","unknown_72","unknown_73","unknown_74","unknown_75","unknown_76","unknown_77","unknown_78","unknown_79","unknown_80","unknown_81","unknown_82","unknown_83","unknown_84","unknown_85","unknown_86","unknown_87","unknown_88","unknown_89","unknown_90","unknown_91","unknown_92","unknown_93","unknown_94","unknown_95","unknown_96","unknown_97","unknown_98","unknown_99","unknown_100","unknown_101","unknown_102","unknown_103","unknown_104","unknown_105","unknown_106","unknown_107","DefaultHP","unknown_109","unknown_110","unknown_111","unknown_112","unknown_113","LevelUpBonus","ConditionBonus","STR","AGI","CON","INT","WIS","CHS","LUC","ActiveRange","AtcMinValue","AtcMaxValue","DefenseValue","unknown_127","FireResistance","WaterResistance","WindResistance","EarthResistance","LightResistance","DarkResistance","Resistance1","Resistance2","Resistance3","Resistance4","Resistance5","Resistance6","Resistance7","Resistance8","Resistance9","Resistance10","Resistance11","Resistance12","unknown_146","unknown_147","unknown_148","unknown_149","unknown_150","unknown_151","unknown_152","unknown_153","unknown_154","unknown_155","unknown_156","unknown_157","unknown_158","unknown_159","unknown_160","unknown_161","unknown_162","unknown_163","unknown_164","unknown_165","unknown_166","unknown_167","unknown_168","unknown_169","unknown_170","unknown_171","unknown_172","unknown_173","unknown_174","unknown_175","unknown_176","unknown_177","unknown_178","unknown_179","unknown_180","unknown_181","unknown_182","unknown_183","unknown_184","unknown_185","unknown_186","unknown_187","unknown_188","unknown_189","unknown_190","unknown_191","unknown_192","unknown_193","unknown_194","unknown_195","unknown_196","unknown_197","unknown_198","unknown_199","unknown_200","unknown_201","unknown_202","unknown_203","unknown_204","unknown_205","unknown_206","unknown_207","unknown_208","unknown_209","unknown_210","unknown_211","unknown_212","unknown_213","unknown_214","unknown_215","unknown_216","unknown_217","unknown_218","unknown_219","unknown_220","unknown_221","unknown_222","unknown_223","unknown_224","unknown_225","unknown_226","unknown_227","unknown_228","unknown_229","unknown_230","unknown_231","unknown_232","unknown_233","unknown_234","unknown_235","unknown_236","unknown_237","unknown_238","unknown_239","unknown_240","unknown_241","unknown_242","unknown_243","unknown_244","unknown_245","unknown_246","unknown_247","unknown_248","unknown_249","unknown_250","unknown_251","unknown_252","unknown_253","unknown_254","unknown_255","unknown_256","unknown_257","unknown_258","unknown_259","unknown_260","unknown_261","unknown_262","unknown_263","unknown_264","unknown_265","unknown_266","unknown_267","unknown_268","unknown_269","unknown_270","unknown_271","unknown_272","unknown_273","unknown_274","unknown_275","unknown_276","unknown_277","unknown_278","unknown_279","unknown_280","unknown_281","unknown_282","unknown_283","unknown_284","unknown_285","unknown_286","unknown_287","unknown_288","unknown_289","unknown_290","unknown_291","unknown_292","unknown_293","unknown_294","unknown_295","unknown_296","unknown_297","unknown_298","unknown_299","unknown_300","unknown_301","unknown_302","unknown_303","unknown_304","unknown_305","unknown_306","unknown_307","unknown_308","unknown_309","unknown_310","unknown_311","unknown_312","unknown_313","unknown_314","unknown_315","unknown_316","unknown_317","unknown_318","unknown_319","unknown_320","unknown_321","unknown_322","unknown_323","unknown_324","unknown_325","unknown_326","unknown_327","unknown_328","unknown_329","unknown_330","unknown_331"
"10","大型骸骨","203","0","4","7","0","0","1","0","9318","8","15","20","120","220","0","0","0","0","0","200","2","0","0","1","90","2","60","33","23","1","410","0","20","1","270","0","31","1","410","0","17","1","230","0","1","1","210","0","37","1","160","0","54","1","270","0","66","1","100","0","68","1","410","0","69","1","210","0","500","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","1000","100","100","100","100","100","100","100","100","100","200","1","0","0","0","0","0","4000","0","4000","0","100","0","600","0","40","10","15","7","13","5","3","3","0","370","14","17","1","-50","0","0","0","0","0","1","10","5","0","15","10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11","巨人骸骨","203","0","3","7","0","0","1","0","7679","15","30","22","120","220","0","0","0","0","0","400","2","1","0","3","120","3","70","33","23","1","380","0","22","1","250","0","27","1","380","0","17","1","210","0","9","1","190","0","37","1","150","0","58","1","250","0","64","1","380","0","66","1","100","0","68","1","380","0","500","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","800","100","100","100","100","100","100","100","100","100","200","10","0","0","0","0","0","5500","0","5500","0","100","0","1100","0","50","10","20","9","16","5","3","5","0","370","15","18","2","-50","0","0","0","0","0","1","10","5","0","25","20","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12","骸骨騎士","203","0","0","7","0","0","1","0","6667","23","45","24","120","200","0","0","0","0","0","600","2","2","1","8","150","4","80","33","23","1","360","0","30","1","240","0","27","1","360","0","17","1","200","0","4","1","180","0","37","1","140","0","64","1","360","0","66","1","100","0","68","1","360","0","69","1","200","0","500","1","580","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","600","480","100","100","100","100","100","100","100","100","200","20","0","0","0","0","0","7000","0","7000","0","100","0","1200","0","60","10","23","12","21","5","5","5","0","370","16","19","4","-50","0","0","0","0","0","1","10","5","0","35","30","1","0","0","30","0","0","2","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13","デスナイト","203","0","2","7","0","0","1","0","6522","38","60","28","120","170","0","1","0","0","0","900","1","4","25","75","360","9","130","50","23","1","390","0","22","1","260","0","31","1","390","0","16","1","220","0","4","1","200","0","37","1","160","0","58","1","260","0","66","1","100","0","68","1","390","0","69","1","220","0","500","1","580","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","500","450","100","100","100","100","100","100","100","100","200","50","0","0","0","0","0","18300","0","18300","0","100","0","3000","0","620","50","30","14","28","7","5","10","0","370","20","23","12","-100","1","1","1","0","1","1","10","5","5","45","40","25","10","20","70","5","25","55","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14","地獄の騎士","203","0","1","7","0","0","1","0","5960","53","75","32","120","170","0","2","0","0","0","1000","1","7","50","100","1500","18","200","75","23","1","470","0","32","1","310","0","27","1","470","0","16","1","260","0","4","1","240","0","37","1","190","0","64","1","470","0","66","1","100","0","68","1","470","0","69","1","240","0","500","1","580","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","400","400","100","100","100","100","100","100","100","100","200","70","0","0","0","0","0","1464","1","1464","1","100","0","7700","0","1000","250","45","18","42","15","11","17","5","370","30","33","27","-100","1","1","1","0","10","1","15","20","5","55","100","50","100","50","100","10","33","100","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15","リビングデッド","204","0","0","3","0","0","1","0","10000","3","3","10","75","240","0","0","0","0","0","200","3","0","2","5","60","1","50","33","25","1","410","0","22","1","270","0","44","1","410","0","6","1","230","0","4","1","210","0","42","1","160","0","58","1","270","0","66","1","100","0","79","1","230","0","-1","1","100","0","502","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","1000","100","100","100","100","100","100","100","100","100","200","1","0","0","0","0","0","4000","0","4000","0","100","0","0","0","40","10","10","6","19","5","3","0","0","270","6","8","0","0","5","5","5","10","5","5","10","10","0","2","0","1","0","0","0","0","5","2","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"16","グール","204","0","2","3","0","0","1","0","8600","5","5","10","75","200","0","0","0","0","0","400","2","1","4","10","80","2","50","33","25","1","380","0","30","1","250","0","44","1","380","0","7","1","210","0","4","1","190","0","42","1","150","0","66","1","100","0","79","1","230","0","-1","1","100","0","-1","1","100","0","502","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","800","100","100","100","100","100","100","100","100","100","200","10","0","0","0","0","0","5500","0","5500","0","100","0","0","0","50","10","15","5","20","7","5","0","0","270","7","9","1","-50","10","10","10","20","10","10","15","20","0","3","0","1","0","0","0","0","10","3","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"17","ゾンビ","204","0","4","3","0","0","1","0","6765","6","6","12","75","180","0","0","0","0","0","600","2","2","8","20","100","2","60","33","25","1","360","0","22","1","240","0","44","1","360","0","0","1","200","0","4","1","180","0","42","1","140","0","58","1","240","0","66","1","100","0","79","1","230","0","-1","1","100","0","502","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","600","100","100","100","100","100","100","100","100","100","200","20","0","0","0","0","0","7000","0","7000","0","100","0","200","0","60","10","15","11","22","9","7","1","5","270","8","10","3","-50","20","20","20","40","20","20","20","30","0","4","0","1","0","0","25","0","20","20","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"18","スプーク","204","0","3","3","0","0","1","0","6593","9","9","14","75","170","0","2","0","0","0","900","2","4","30","75","240","6","100","50","25","1","390","0","30","1","260","0","39","1","390","0","6","1","220","0","4","1","200","0","42","1","160","0","66","1","100","0","79","1","230","0","-1","1","100","0","-1","1","100","0","502","1","518","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","500","450","100","100","100","100","100","100","100","100","200","50","0","0","0","0","0","18300","0","18300","0","100","0","1500","0","620","50","20","15","30","10","8","5","5","320","12","14","10","-50","30","30","30","60","30","30","25","45","5","8","5","10","10","25","50","5","35","65","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19","デスピンサー","204","0","1","3","0","0","1","0","5882","12","12","16","75","170","0","4","0","0","0","1000","1","7","60","100","1000","16","180","75","25","1","470","0","22","1","310","0","39","1","470","0","16","1","260","0","4","1","240","0","42","1","190","0","58","1","310","0","66","1","100","0","79","1","230","0","-1","1","100","0","502","1","515","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","400","400","100","100","100","100","100","100","100","100","200","70","0","0","0","0","0","1464","1","1464","1","100","0","4500","0","1000","250","28","20","49","15","13","10","20","350","22","24","25","-100","50","50","50","95","50","50","30","90","25","16","100","30","100","50","100","10","55","100","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20","スリップワーカー","205","0","1","3","0","0","1","0","9535","2","2","10","80","190","0","0","0","0","0","200","3","0","2","5","54","1","50","33","30","1","410","0","32","1","270","0","31","1","410","0","0","1","230","0","8","1","210","0","12","1","120","0","66","1","100","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","502","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","1000","800","100","100","100","100","100","100","100","100","200","1","0","0","0","0","0","4100","0","4100","0","100","0","400","0","40","10","5","5","12","14","5","2","2","220","8","11","0","0","5","5","5","10","5","5","5","10","0","2","0","1","0","0","0","0","5","3","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21","ルナティック","205","0","0","3","0","0","1","0","7818","3","3","10","80","170","0","0","0","0","0","400","3","1","4","10","72","2","50","33","30","1","380","0","32","1","250","0","31","1","380","0","7","1","210","0","8","1","190","0","12","1","130","0","66","1","100","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","502","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","800","790","100","100","100","100","100","100","100","100","200","10","0","0","0","0","0","5100","0","5100","0","100","0","600","0","50","10","7","6","15","17","6","3","3","240","9","12","1","0","10","10","10","20","10","10","5","20","0","4","0","1","0","0","0","0","10","4","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22","プレーガー","205","0","2","3","0","0","1","0","6866","5","5","12","80","170","0","0","0","0","0","600","3","2","8","20","90","2","60","33","30","1","360","0","32","1","240","0","31","1","360","0","6","1","200","0","8","1","180","0","12","1","140","0","66","1","100","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","502","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","600","790","100","100","100","100","100","100","100","100","200","20","0","0","0","0","0","6500","0","6500","0","100","0","900","0","60","10","9","8","17","19","8","4","4","260","10","13","3","0","20","20","20","40","20","20","5","30","0","6","0","1","0","0","30","0","20","20","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23","ジャンキー","205","0","4","3","0","0","1","0","6593","8","8","14","80","170","0","0","0","0","0","900","2","4","30","75","216","6","100","50","30","1","390","0","32","1","260","0","41","1","30","0","0","1","220","0","10","1","200","0","12","1","150","0","66","1","100","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","502","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","500","740","100","100","100","100","100","100","100","100","200","50","0","0","0","0","0","17000","0","17000","0","100","0","1500","0","620","50","15","10","23","25","10","5","5","280","14","17","10","-50","30","30","30","60","30","30","5","50","5","8","5","10","25","30","65","5","35","65","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24","アライブコープス","205","0","3","3","0","0","1","0","5960","11","11","16","80","170","0","0","0","0","0","1000","2","7","60","100","900","16","180","75","30","1","470","0","32","1","310","0","41","1","50","0","7","1","260","0","8","1","240","0","12","1","160","0","66","1","100","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","502","1","519","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","400","400","100","100","100","100","100","100","100","100","200","70","0","0","0","0","0","62500","0","62500","0","100","0","5000","0","1000","250","20","24","30","32","25","11","11","300","24","27","25","-50","50","50","50","100","50","50","10","100","25","20","100","30","100","75","100","10","55","100","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25","ゴースト","206","0","0","2","0","0","1","0","9111","2","2","10","100","140","10","0","0","1","0","200","3","0","0","1","54","1","50","33","29","1","410","0","24","1","10","0","41","1","10","0","11","1","230","0","10","1","210","0","12","1","150","0","61","1","410","0","66","1","100","0","68","1","410","0","-1","1","100","0","545","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","1000","100","100","100","100","100","100","100","100","100","200","1","0","0","0","0","0","1700","0","1700","0","100","0","600","0","40","10","3","5","7","12","15","3","2","320","6","7","0","0","10","0","10","0","0","5","20","5","0","2","0","1","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"26","イリュージョン","206","0","1","2","0","0","1","0","7288","3","3","10","100","120","15","0","0","2","0","400","3","1","0","1","72","2","50","33","29","1","380","0","24","1","250","0","27","1","380","0","11","1","210","0","10","1","190","0","12","1","160","0","61","1","380","0","64","1","380","0","66","1","100","0","68","1","380","0","545","1","555","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","800","800","100","100","100","100","100","100","100","100","200","10","0","0","0","0","0","2200","0","2200","0","100","0","900","0","50","10","3","8","9","14","20","4","3","320","7","8","1","0","20","0","20","0","0","10","20","5","0","3","0","1","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
